"","Station","Date","TRP","TPO4","Month","Day","Time","Year","Hour","Minute","RANK","PERCENT_RANK","Scaled_Value","24_hour_mean","Diff_24_hour_mean","Percent difference from daily mean","date","Flow","Season","Flow Category"
"5552","G334",2016-03-01,0,20,"Mar",1,1.75,2016,1,45,5,1,1,19.5,0.5,2.56410256410256,2016-03-01 00:45:00,85.92,"Dry Season","1-100 (cfs)"
"5553","G334",2016-03-01,0,19,"Mar",1,4.75,2016,4,45,1,0.5,0.95,19.5,-0.5,-2.56410256410256,2016-03-01 03:45:00,657.5,"Dry Season","500-1000 (cfs)"
"5554","G334",2016-03-01,0,19,"Mar",1,7.75,2016,7,45,2,0.5,0.95,19.5,-0.5,-2.56410256410256,2016-03-01 06:45:00,605.6,"Dry Season","500-1000 (cfs)"
"5555","G334",2016-03-01,1,20,"Mar",1,10.75,2016,10,45,6,1,1,19.5,0.5,2.56410256410256,2016-03-01 09:45:00,493.11,"Dry Season","250-500 (cfs)"
"5556","G334",2016-03-01,2,20,"Mar",1,13.75,2016,13,45,7,1,1,19.5,0.5,2.56410256410256,2016-03-01 12:45:00,306.91,"Dry Season","250-500 (cfs)"
"5557","G334",2016-03-01,3,20,"Mar",1,16.75,2016,16,45,8,1,1,19.5,0.5,2.56410256410256,2016-03-01 15:45:00,389.61,"Dry Season","250-500 (cfs)"
"5558","G334",2016-03-01,0,19,"Mar",1,19.75,2016,19,45,3,0.5,0.95,19.5,-0.5,-2.56410256410256,2016-03-01 18:45:00,283.51,"Dry Season","250-500 (cfs)"
"5559","G334",2016-03-01,2,19,"Mar",1,22.75,2016,22,45,4,0.5,0.95,19.5,-0.5,-2.56410256410256,2016-03-01 21:45:00,236.88,"Dry Season","100-250 (cfs)"
"5560","G334",2016-03-02,0,18,"Mar",2,1.75,2016,1,45,1,0.125,0.75,20.875,-2.875,-13.7724550898204,2016-03-02 00:45:00,249.84,"Dry Season","100-250 (cfs)"
"5561","G334",2016-03-02,0,19,"Mar",2,4.75,2016,4,45,2,0.375,0.791666666666667,20.875,-1.875,-8.98203592814371,2016-03-02 03:45:00,441.99,"Dry Season","250-500 (cfs)"
"5562","G334",2016-03-02,0,19,"Mar",2,7.75,2016,7,45,3,0.375,0.791666666666667,20.875,-1.875,-8.98203592814371,2016-03-02 06:45:00,435.7,"Dry Season","250-500 (cfs)"
"5563","G334",2016-03-02,0,20,"Mar",2,10.75,2016,10,45,4,0.5,0.833333333333333,20.875,-0.875,-4.19161676646707,2016-03-02 09:45:00,376.53,"Dry Season","250-500 (cfs)"
"5564","G334",2016-03-02,2,24,"Mar",2,13.75,2016,13,45,8,1,1,20.875,3.125,14.9700598802395,2016-03-02 12:45:00,249.43,"Dry Season","100-250 (cfs)"
"5565","G334",2016-03-02,2,23,"Mar",2,16.75,2016,16,45,7,0.875,0.958333333333333,20.875,2.125,10.1796407185629,2016-03-02 15:45:00,263.7,"Dry Season","250-500 (cfs)"
"5566","G334",2016-03-02,0,22,"Mar",2,19.75,2016,19,45,5,0.75,0.916666666666667,20.875,1.125,5.38922155688623,2016-03-02 18:45:00,266.58,"Dry Season","250-500 (cfs)"
"5567","G334",2016-03-02,2,22,"Mar",2,22.75,2016,22,45,6,0.75,0.916666666666667,20.875,1.125,5.38922155688623,2016-03-02 21:45:00,266.76,"Dry Season","250-500 (cfs)"
"5568","G334",2016-03-03,0,19,"Mar",3,1.75,2016,1,45,1,0.125,0.826086956521739,22.125,-3.125,-14.1242937853107,2016-03-03 00:45:00,269.65,"Dry Season","250-500 (cfs)"
"5569","G334",2016-03-03,0,22,"Mar",3,4.75,2016,4,45,2,0.5,0.956521739130435,22.125,-0.125,-0.564971751412429,2016-03-03 03:45:00,597.67,"Dry Season","500-1000 (cfs)"
"5570","G334",2016-03-03,3,23,"Mar",3,7.75,2016,7,45,5,1,1,22.125,0.875,3.95480225988701,2016-03-03 06:45:00,563.21,"Dry Season","500-1000 (cfs)"
"5571","G334",2016-03-03,1,22,"Mar",3,10.75,2016,10,45,3,0.5,0.956521739130435,22.125,-0.125,-0.564971751412429,2016-03-03 09:45:00,425.73,"Dry Season","250-500 (cfs)"
"5572","G334",2016-03-03,2,23,"Mar",3,13.75,2016,13,45,6,1,1,22.125,0.875,3.95480225988701,2016-03-03 12:45:00,338.98,"Dry Season","250-500 (cfs)"
"5573","G334",2016-03-03,1,22,"Mar",3,16.75,2016,16,45,4,0.5,0.956521739130435,22.125,-0.125,-0.564971751412429,2016-03-03 15:45:00,523.03,"Dry Season","500-1000 (cfs)"
"5574","G334",2016-03-03,0,23,"Mar",3,19.75,2016,19,45,7,1,1,22.125,0.875,3.95480225988701,2016-03-03 18:45:00,181.5,"Dry Season","100-250 (cfs)"
"5575","G334",2016-03-03,1,23,"Mar",3,22.75,2016,22,45,8,1,1,22.125,0.875,3.95480225988701,2016-03-03 21:45:00,317.89,"Dry Season","250-500 (cfs)"
"5576","G334",2016-03-04,0,22,"Mar",4,1.75,2016,1,45,3,0.375,0.88,22.875,-0.875,-3.82513661202186,2016-03-04 00:45:00,197.11,"Dry Season","100-250 (cfs)"
"5577","G334",2016-03-04,4,21,"Mar",4,4.75,2016,4,45,1,0.25,0.84,22.875,-1.875,-8.19672131147541,2016-03-04 03:45:00,588.44,"Dry Season","500-1000 (cfs)"
"5578","G334",2016-03-04,1,23,"Mar",4,7.75,2016,7,45,4,0.625,0.92,22.875,0.125,0.546448087431694,2016-03-04 06:45:00,507.14,"Dry Season","500-1000 (cfs)"
"5579","G334",2016-03-04,0,23,"Mar",4,10.75,2016,10,45,5,0.625,0.92,22.875,0.125,0.546448087431694,2016-03-04 09:45:00,409.56,"Dry Season","250-500 (cfs)"
"5580","G334",2016-03-04,0,25,"Mar",4,13.75,2016,13,45,8,1,1,22.875,2.125,9.2896174863388,2016-03-04 12:45:00,348.8,"Dry Season","250-500 (cfs)"
"5581","G334",2016-03-04,0,24,"Mar",4,16.75,2016,16,45,6,0.875,0.96,22.875,1.125,4.91803278688525,2016-03-04 15:45:00,480.89,"Dry Season","250-500 (cfs)"
"5582","G334",2016-03-04,3,24,"Mar",4,19.75,2016,19,45,7,0.875,0.96,22.875,1.125,4.91803278688525,2016-03-04 18:45:00,223.93,"Dry Season","100-250 (cfs)"
"5583","G334",2016-03-04,0,21,"Mar",4,22.75,2016,22,45,2,0.25,0.84,22.875,-1.875,-8.19672131147541,2016-03-04 21:45:00,330.65,"Dry Season","250-500 (cfs)"
"5584","G334",2016-03-05,0,22,"Mar",5,1.75,2016,1,45,3,0.375,0.88,23,-1,-4.34782608695652,2016-03-05 00:45:00,286.48,"Dry Season","250-500 (cfs)"
"5585","G334",2016-03-05,0,24,"Mar",5,4.75,2016,4,45,5,0.875,0.96,23,1,4.34782608695652,2016-03-05 03:45:00,702.62,"Dry Season","500-1000 (cfs)"
"5586","G334",2016-03-05,0,23,"Mar",5,7.75,2016,7,45,4,0.5,0.92,23,0,0,2016-03-05 06:45:00,561.7,"Dry Season","500-1000 (cfs)"
"5587","G334",2016-03-05,1,24,"Mar",5,10.75,2016,10,45,6,0.875,0.96,23,1,4.34782608695652,2016-03-05 09:45:00,430.22,"Dry Season","250-500 (cfs)"
"5588","G334",2016-03-05,0,25,"Mar",5,13.75,2016,13,45,8,1,1,23,2,8.69565217391304,2016-03-05 12:45:00,395.8,"Dry Season","250-500 (cfs)"
"5589","G334",2016-03-05,2,24,"Mar",5,16.75,2016,16,45,7,0.875,0.96,23,1,4.34782608695652,2016-03-05 15:45:00,448.81,"Dry Season","250-500 (cfs)"
"5590","G334",2016-03-05,0,21,"Mar",5,19.75,2016,19,45,1,0.25,0.84,23,-2,-8.69565217391304,2016-03-05 18:45:00,198.35,"Dry Season","100-250 (cfs)"
"5591","G334",2016-03-05,2,21,"Mar",5,22.75,2016,22,45,2,0.25,0.84,23,-2,-8.69565217391304,2016-03-05 21:45:00,332.64,"Dry Season","250-500 (cfs)"
"5592","G334",2016-03-06,1,23,"Mar",6,1.75,2016,1,45,2,0.5,0.92,23.5,-0.5,-2.12765957446809,2016-03-06 00:45:00,283.27,"Dry Season","250-500 (cfs)"
"5593","G334",2016-03-06,1,23,"Mar",6,4.75,2016,4,45,3,0.5,0.92,23.5,-0.5,-2.12765957446809,2016-03-06 03:45:00,718.89,"Dry Season","500-1000 (cfs)"
"5594","G334",2016-03-06,0,24,"Mar",6,7.75,2016,7,45,5,0.875,0.96,23.5,0.5,2.12765957446809,2016-03-06 06:45:00,546.71,"Dry Season","500-1000 (cfs)"
"5595","G334",2016-03-06,0,24,"Mar",6,10.75,2016,10,45,6,0.875,0.96,23.5,0.5,2.12765957446809,2016-03-06 09:45:00,403.24,"Dry Season","250-500 (cfs)"
"5596","G334",2016-03-06,3,24,"Mar",6,13.75,2016,13,45,7,0.875,0.96,23.5,0.5,2.12765957446809,2016-03-06 12:45:00,445.78,"Dry Season","250-500 (cfs)"
"5597","G334",2016-03-06,1,25,"Mar",6,16.75,2016,16,45,8,1,1,23.5,1.5,6.38297872340426,2016-03-06 15:45:00,511.35,"Dry Season","500-1000 (cfs)"
"5598","G334",2016-03-06,2,22,"Mar",6,19.75,2016,19,45,1,0.125,0.88,23.5,-1.5,-6.38297872340426,2016-03-06 18:45:00,133.9,"Dry Season","100-250 (cfs)"
"5599","G334",2016-03-06,0,23,"Mar",6,22.75,2016,22,45,4,0.5,0.92,23.5,-0.5,-2.12765957446809,2016-03-06 21:45:00,333.85,"Dry Season","250-500 (cfs)"
"5600","G334",2016-03-29,5,31,"Mar",29,2.75,2016,2,45,1,0.5,0.775,33.625,-2.625,-7.80669144981413,2016-03-29 01:45:00,0,"Dry Season","0-1 (cfs)"
"5601","G334",2016-03-29,2,31,"Mar",29,5.75,2016,5,45,2,0.5,0.775,33.625,-2.625,-7.80669144981413,2016-03-29 04:45:00,0,"Dry Season","0-1 (cfs)"
"5602","G334",2016-03-29,4,31,"Mar",29,8.75,2016,8,45,3,0.5,0.775,33.625,-2.625,-7.80669144981413,2016-03-29 07:45:00,235.22,"Dry Season","100-250 (cfs)"
"5603","G334",2016-03-29,0,31,"Mar",29,11.75,2016,11,45,4,0.5,0.775,33.625,-2.625,-7.80669144981413,2016-03-29 10:45:00,223.21,"Dry Season","100-250 (cfs)"
"5604","G334",2016-03-29,2,36,"Mar",29,14.75,2016,14,45,6,0.75,0.9,33.625,2.375,7.0631970260223,2016-03-29 13:45:00,25.31,"Dry Season","1-100 (cfs)"
"5605","G334",2016-03-29,1,32,"Mar",29,17.75,2016,17,45,5,0.625,0.8,33.625,-1.625,-4.83271375464684,2016-03-29 16:45:00,-135.74,"Dry Season","Reverse Flow"
"5606","G334",2016-03-29,3,37,"Mar",29,20.75,2016,20,45,7,0.875,0.925,33.625,3.375,10.0371747211896,2016-03-29 19:45:00,-144.62,"Dry Season","Reverse Flow"
"5607","G334",2016-03-29,3,40,"Mar",29,23.75,2016,23,45,8,1,1,33.625,6.375,18.9591078066914,2016-03-29 22:45:00,-138.89,"Dry Season","Reverse Flow"
"5608","G334",2016-03-30,2,41,"Mar",30,2.75,2016,2,45,6,0.75,0.953488372093023,35.25,5.75,16.3120567375887,2016-03-30 01:45:00,0,"Dry Season","0-1 (cfs)"
"5609","G334",2016-03-30,3,42,"Mar",30,5.75,2016,5,45,7,0.875,0.976744186046512,35.25,6.75,19.1489361702128,2016-03-30 04:45:00,833.62,"Dry Season","500-1000 (cfs)"
"5610","G334",2016-03-30,3,43,"Mar",30,8.75,2016,8,45,8,1,1,35.25,7.75,21.9858156028369,2016-03-30 07:45:00,698.18,"Dry Season","500-1000 (cfs)"
"5611","G334",2016-03-30,3,32,"Mar",30,11.75,2016,11,45,3,0.5,0.744186046511628,35.25,-3.25,-9.21985815602837,2016-03-30 10:45:00,422.08,"Dry Season","250-500 (cfs)"
"5612","G334",2016-03-30,0,32,"Mar",30,14.75,2016,14,45,4,0.5,0.744186046511628,35.25,-3.25,-9.21985815602837,2016-03-30 13:45:00,318.92,"Dry Season","250-500 (cfs)"
"5613","G334",2016-03-30,1,33,"Mar",30,17.75,2016,17,45,5,0.625,0.767441860465116,35.25,-2.25,-6.38297872340426,2016-03-30 16:45:00,100.74,"Dry Season","100-250 (cfs)"
"5614","G334",2016-03-30,0,29,"Mar",30,20.75,2016,20,45,1,0.125,0.674418604651163,35.25,-6.25,-17.7304964539007,2016-03-30 19:45:00,47.36,"Dry Season","1-100 (cfs)"
"5615","G334",2016-03-30,3,30,"Mar",30,23.75,2016,23,45,2,0.25,0.697674418604651,35.25,-5.25,-14.8936170212766,2016-03-30 22:45:00,2.45,"Dry Season","1-100 (cfs)"
"5616","G334",2016-04-01,2,30,"Apr",1,2.75,2016,2,45,3,0.5,0.882352941176471,31,-1,-3.2258064516129,2016-04-01 01:45:00,468.02,"Dry Season","250-500 (cfs)"
"5617","G334",2016-04-01,2,29,"Apr",1,5.75,2016,5,45,1,0.25,0.852941176470588,31,-2,-6.45161290322581,2016-04-01 04:45:00,414.96,"Dry Season","250-500 (cfs)"
"5618","G334",2016-04-01,1,29,"Apr",1,8.75,2016,8,45,2,0.25,0.852941176470588,31,-2,-6.45161290322581,2016-04-01 07:45:00,351.87,"Dry Season","250-500 (cfs)"
"5619","G334",2016-04-01,0,31,"Apr",1,11.75,2016,11,45,5,0.625,0.911764705882353,31,0,0,2016-04-01 10:45:00,353.39,"Dry Season","250-500 (cfs)"
"5620","G334",2016-04-01,2,33,"Apr",1,14.75,2016,14,45,7,0.875,0.970588235294118,31,2,6.45161290322581,2016-04-01 13:45:00,267.08,"Dry Season","250-500 (cfs)"
"5621","G334",2016-04-01,0,34,"Apr",1,17.75,2016,17,45,8,1,1,31,3,9.67741935483871,2016-04-01 16:45:00,243.47,"Dry Season","100-250 (cfs)"
"5622","G334",2016-04-01,2,32,"Apr",1,20.75,2016,20,45,6,0.75,0.941176470588235,31,1,3.2258064516129,2016-04-01 19:45:00,265.57,"Dry Season","250-500 (cfs)"
"5623","G334",2016-04-01,3,30,"Apr",1,23.75,2016,23,45,4,0.5,0.882352941176471,31,-1,-3.2258064516129,2016-04-01 22:45:00,286.6,"Dry Season","250-500 (cfs)"
"5624","G334",2016-04-02,0,34,"Apr",2,2.75,2016,2,45,8,1,1,30.25,3.75,12.396694214876,2016-04-02 01:45:00,233.54,"Dry Season","100-250 (cfs)"
"5625","G334",2016-04-02,2,29,"Apr",2,5.75,2016,5,45,3,0.5,0.852941176470588,30.25,-1.25,-4.13223140495868,2016-04-02 04:45:00,341.44,"Dry Season","250-500 (cfs)"
"5626","G334",2016-04-02,1,29,"Apr",2,8.75,2016,8,45,4,0.5,0.852941176470588,30.25,-1.25,-4.13223140495868,2016-04-02 07:45:00,246.07,"Dry Season","100-250 (cfs)"
"5627","G334",2016-04-02,0,30,"Apr",2,11.75,2016,11,45,5,0.625,0.882352941176471,30.25,-0.25,-0.826446280991736,2016-04-02 10:45:00,249.68,"Dry Season","100-250 (cfs)"
"5628","G334",2016-04-02,3,32,"Apr",2,14.75,2016,14,45,6,0.875,0.941176470588235,30.25,1.75,5.78512396694215,2016-04-02 13:45:00,210.84,"Dry Season","100-250 (cfs)"
"5629","G334",2016-04-02,3,32,"Apr",2,17.75,2016,17,45,7,0.875,0.941176470588235,30.25,1.75,5.78512396694215,2016-04-02 16:45:00,128.62,"Dry Season","100-250 (cfs)"
"5630","G334",2016-04-02,2,28,"Apr",2,20.75,2016,20,45,1,0.25,0.823529411764706,30.25,-2.25,-7.43801652892562,2016-04-02 19:45:00,124.12,"Dry Season","100-250 (cfs)"
"5631","G334",2016-04-02,2,28,"Apr",2,23.75,2016,23,45,2,0.25,0.823529411764706,30.25,-2.25,-7.43801652892562,2016-04-02 22:45:00,107.94,"Dry Season","100-250 (cfs)"
"5632","G334",2016-04-03,2,29,"Apr",3,2.75,2016,2,45,3,0.625,0.90625,29.25,-0.25,-0.854700854700855,2016-04-03 01:45:00,141.6,"Dry Season","100-250 (cfs)"
"5633","G334",2016-04-03,2,29,"Apr",3,5.75,2016,5,45,4,0.625,0.90625,29.25,-0.25,-0.854700854700855,2016-04-03 04:45:00,230.27,"Dry Season","100-250 (cfs)"
"5634","G334",2016-04-03,0,32,"Apr",3,8.75,2016,8,45,8,1,1,29.25,2.75,9.4017094017094,2016-04-03 07:45:00,221.76,"Dry Season","100-250 (cfs)"
"5635","G334",2016-04-03,1,27,"Apr",3,11.75,2016,11,45,1,0.125,0.84375,29.25,-2.25,-7.69230769230769,2016-04-03 10:45:00,125.53,"Dry Season","100-250 (cfs)"
"5636","G334",2016-04-03,0,29,"Apr",3,14.75,2016,14,45,5,0.625,0.90625,29.25,-0.25,-0.854700854700855,2016-04-03 13:45:00,126.01,"Dry Season","100-250 (cfs)"
"5637","G334",2016-04-03,3,30,"Apr",3,17.75,2016,17,45,6,0.875,0.9375,29.25,0.75,2.56410256410256,2016-04-03 16:45:00,127.11,"Dry Season","100-250 (cfs)"
"5638","G334",2016-04-03,0,30,"Apr",3,20.75,2016,20,45,7,0.875,0.9375,29.25,0.75,2.56410256410256,2016-04-03 19:45:00,128.68,"Dry Season","100-250 (cfs)"
"5639","G334",2016-04-03,0,28,"Apr",3,23.75,2016,23,45,2,0.25,0.875,29.25,-1.25,-4.27350427350427,2016-04-03 22:45:00,123.8,"Dry Season","100-250 (cfs)"
"5640","G334",2016-04-18,-0.342661336379251,26.3849229011993,"Apr",18,2.75,2016,2,45,3,0.375,0.945365254757519,26.7756667987572,-0.390743897557918,-1.45932461923247,2016-04-18 01:45:00,101.46,"Dry Season","100-250 (cfs)"
"5641","G334",2016-04-18,1.23358081096512,26.950314106225,"Apr",18,5.75,2016,5,45,4,0.5,0.96562308164518,26.7756667987572,0.174647307467801,0.652261281784053,2016-04-18 04:45:00,101.87,"Dry Season","100-250 (cfs)"
"5642","G334",2016-04-18,1.61050828098229,27.9097658480868,"Apr",18,8.75,2016,8,45,8,1,1,26.7756667987572,1.13409904932961,4.23555856835749,2016-04-18 07:45:00,99.59,"Dry Season","1-100 (cfs)"
"5643","G334",2016-04-18,-0.394060536836093,27.7555682467162,"Apr",18,11.75,2016,11,45,7,0.875,0.994475138121547,26.7756667987572,0.979901447958973,3.65967150444394,2016-04-18 10:45:00,90.57,"Dry Season","1-100 (cfs)"
"5644","G334",2016-04-18,-0.121986639558543,27.5167005518443,"Apr",18,14.75,2016,14,45,6,0.75,0.985916567756893,26.7756667987572,0.741033753087088,2.76756414193757,2016-04-18 13:45:00,82.33,"Dry Season","1-100 (cfs)"
"5645","G334",2016-04-18,0.784199825733367,27.3250072611095,"Apr",18,17.75,2016,17,45,5,0.625,0.979048244612292,26.7756667987572,0.549340462352284,2.05164064253213,2016-04-18 16:45:00,79.28,"Dry Season","1-100 (cfs)"
"5646","G334",2016-04-18,0.592506534998506,24.9201277955272,"Apr",18,20.75,2016,20,45,1,0.125,0.8928820087982,26.7756667987572,-1.85553900323004,-6.92994507728251,2016-04-18 19:45:00,76.17,"Dry Season","1-100 (cfs)"
"5647","G334",2016-04-18,-0.313679930293347,25.4429276793494,"Apr",18,23.75,2016,23,45,2,0.25,0.911613799192568,26.7756667987572,-1.3327391194078,-4.9774264425402,2016-04-18 22:45:00,74.94,"Dry Season","1-100 (cfs)"
"5648","G334",2016-05-20,0.0177043375626909,25.8660371791089,"May",20,2.75,2016,2,45,1,0.2,0.739029633688826,31.7732074358218,-5.90717025671288,-18.591671201734,2016-05-20 01:45:00,0,"Wet Season","0-1 (cfs)"
"5649","G334",2016-05-20,4,35,"May",20,14.6833333333333,2016,14,41,5,1,1,31.7732074358218,3.22679256417822,10.1557029478247,2016-05-20 13:41:00,0,"Wet Season","0-1 (cfs)"
"5650","G334",2016-05-20,4,33,"May",20,17.6833333333333,2016,17,41,3,0.8,0.942857142857143,31.7732074358218,1.22679256417822,3.86109135080617,2016-05-20 16:41:00,0,"Wet Season","0-1 (cfs)"
"5651","G334",2016-05-20,3,32,"May",20,20.6833333333333,2016,20,41,2,0.4,0.914285714285714,31.7732074358218,0.226792564178218,0.713785552296895,2016-05-20 19:41:00,0,"Wet Season","0-1 (cfs)"
"5652","G334",2016-05-20,4,33,"May",20,23.6833333333333,2016,23,41,4,0.8,0.942857142857143,31.7732074358218,1.22679256417822,3.86109135080617,2016-05-20 22:41:00,0,"Wet Season","0-1 (cfs)"
"5653","G334",2016-05-22,1,32,"May",22,2.68333333333333,2016,2,41,3,0.857142857142857,0.941176470588235,31.5714285714286,0.428571428571427,1.35746606334841,2016-05-22 01:41:00,76.5,"Wet Season","1-100 (cfs)"
"5654","G334",2016-05-22,5,30,"May",22,5.68333333333333,2016,5,41,2,0.285714285714286,0.882352941176471,31.5714285714286,-1.57142857142857,-4.97737556561086,2016-05-22 04:41:00,23.73,"Wet Season","1-100 (cfs)"
"5655","G334",2016-05-22,5,30,"May",22,5.68333333333333,2016,5,41,2,0.285714285714286,0.882352941176471,31.5714285714286,-1.57142857142857,-4.97737556561086,2016-05-22 04:41:00,22.62,"Wet Season","1-100 (cfs)"
"5656","G334",2016-05-22,1,32,"May",22,8.68333333333333,2016,8,41,4,0.857142857142857,0.941176470588235,31.5714285714286,0.428571428571427,1.35746606334841,2016-05-22 07:41:00,23.71,"Wet Season","1-100 (cfs)"
"5657","G334",2016-05-22,6,32,"May",22,14.6833333333333,2016,14,41,5,0.857142857142857,0.941176470588235,31.5714285714286,0.428571428571427,1.35746606334841,2016-05-22 13:41:00,179.49,"Wet Season","100-250 (cfs)"
"5658","G334",2016-05-22,2,34,"May",22,17.6833333333333,2016,17,41,7,1,1,31.5714285714286,2.42857142857143,7.69230769230769,2016-05-22 16:41:00,164.54,"Wet Season","100-250 (cfs)"
"5659","G334",2016-05-22,2,32,"May",22,20.6833333333333,2016,20,41,6,0.857142857142857,0.941176470588235,31.5714285714286,0.428571428571427,1.35746606334841,2016-05-22 19:41:00,-18.82,"Wet Season","Reverse Flow"
"5660","G334",2016-05-22,2,32,"May",22,20.6833333333333,2016,20,41,6,0.857142857142857,0.941176470588235,31.5714285714286,0.428571428571427,1.35746606334841,2016-05-22 19:41:00,-13.18,"Wet Season","Reverse Flow"
"5661","G334",2016-05-22,3,29,"May",22,23.6833333333333,2016,23,41,1,0.142857142857143,0.852941176470588,31.5714285714286,-2.57142857142857,-8.1447963800905,2016-05-22 22:41:00,0,"Wet Season","0-1 (cfs)"
"5662","G334",2016-07-10,2,31,"Jul",10,2.68333333333333,2016,2,41,2,0.5,0.815789473684211,32.375,-1.375,-4.24710424710425,2016-07-10 01:41:00,106.43,"Wet Season","100-250 (cfs)"
"5663","G334",2016-07-10,0,31,"Jul",10,5.68333333333333,2016,5,41,3,0.5,0.815789473684211,32.375,-1.375,-4.24710424710425,2016-07-10 04:41:00,145.76,"Wet Season","100-250 (cfs)"
"5664","G334",2016-07-10,2,38,"Jul",10,8.68333333333333,2016,8,41,8,1,1,32.375,5.625,17.3745173745174,2016-07-10 07:41:00,150.43,"Wet Season","100-250 (cfs)"
"5665","G334",2016-07-10,2,35,"Jul",10,11.6833333333333,2016,11,41,7,0.875,0.921052631578947,32.375,2.625,8.10810810810811,2016-07-10 10:41:00,134.11,"Wet Season","100-250 (cfs)"
"5666","G334",2016-07-10,0,32,"Jul",10,14.6833333333333,2016,14,41,5,0.75,0.842105263157895,32.375,-0.375,-1.15830115830116,2016-07-10 13:41:00,121.58,"Wet Season","100-250 (cfs)"
"5667","G334",2016-07-10,0,31,"Jul",10,17.6833333333333,2016,17,41,4,0.5,0.815789473684211,32.375,-1.375,-4.24710424710425,2016-07-10 16:41:00,110.43,"Wet Season","100-250 (cfs)"
"5668","G334",2016-07-10,0,32,"Jul",10,20.6833333333333,2016,20,41,6,0.75,0.842105263157895,32.375,-0.375,-1.15830115830116,2016-07-10 19:41:00,104.04,"Wet Season","100-250 (cfs)"
"5669","G334",2016-07-10,0,29,"Jul",10,23.6833333333333,2016,23,41,1,0.125,0.763157894736842,32.375,-3.375,-10.4247104247104,2016-07-10 22:41:00,103.84,"Wet Season","100-250 (cfs)"
"5670","G334",2016-07-11,3,27,"Jul",11,2.68333333333333,2016,2,41,1,0.125,0.771428571428571,31.875,-4.875,-15.2941176470588,2016-07-11 01:41:00,303.34,"Wet Season","250-500 (cfs)"
"5671","G334",2016-07-11,0,29,"Jul",11,5.68333333333333,2016,5,41,2,0.25,0.828571428571429,31.875,-2.875,-9.01960784313725,2016-07-11 04:41:00,325.75,"Wet Season","250-500 (cfs)"
"5672","G334",2016-07-11,2,30,"Jul",11,8.68333333333333,2016,8,41,3,0.375,0.857142857142857,31.875,-1.875,-5.88235294117647,2016-07-11 07:41:00,376.97,"Wet Season","250-500 (cfs)"
"5673","G334",2016-07-11,0,32,"Jul",11,11.6833333333333,2016,11,41,4,0.5,0.914285714285714,31.875,0.125,0.392156862745098,2016-07-11 10:41:00,427.36,"Wet Season","250-500 (cfs)"
"5674","G334",2016-07-11,0,34,"Jul",11,14.6833333333333,2016,14,41,5,0.875,0.971428571428571,31.875,2.125,6.66666666666667,2016-07-11 13:41:00,319.14,"Wet Season","250-500 (cfs)"
"5675","G334",2016-07-11,0,34,"Jul",11,17.6833333333333,2016,17,41,6,0.875,0.971428571428571,31.875,2.125,6.66666666666667,2016-07-11 16:41:00,292.07,"Wet Season","250-500 (cfs)"
"5676","G334",2016-07-11,2,34,"Jul",11,20.6833333333333,2016,20,41,7,0.875,0.971428571428571,31.875,2.125,6.66666666666667,2016-07-11 19:41:00,286.44,"Wet Season","250-500 (cfs)"
"5677","G334",2016-07-11,0,35,"Jul",11,23.6833333333333,2016,23,41,8,1,1,31.875,3.125,9.80392156862745,2016-07-11 22:41:00,282.58,"Wet Season","250-500 (cfs)"
"5678","G334",2016-07-12,2,35,"Jul",12,2.68333333333333,2016,2,41,7,1,1,33.375,1.625,4.8689138576779,2016-07-12 01:41:00,280.34,"Wet Season","250-500 (cfs)"
"5679","G334",2016-07-12,3,33,"Jul",12,5.68333333333333,2016,5,41,2,0.625,0.942857142857143,33.375,-0.375,-1.12359550561798,2016-07-12 04:41:00,110.77,"Wet Season","100-250 (cfs)"
"5680","G334",2016-07-12,0,33,"Jul",12,8.68333333333333,2016,8,41,3,0.625,0.942857142857143,33.375,-0.375,-1.12359550561798,2016-07-12 07:41:00,137.74,"Wet Season","100-250 (cfs)"
"5681","G334",2016-07-12,0,35,"Jul",12,11.6833333333333,2016,11,41,8,1,1,33.375,1.625,4.8689138576779,2016-07-12 10:41:00,151.09,"Wet Season","100-250 (cfs)"
"5682","G334",2016-07-12,3,31,"Jul",12,14.6833333333333,2016,14,41,1,0.125,0.885714285714286,33.375,-2.375,-7.11610486891386,2016-07-12 13:41:00,129.21,"Wet Season","100-250 (cfs)"
"5683","G334",2016-07-12,1,34,"Jul",12,17.6833333333333,2016,17,41,6,0.75,0.971428571428571,33.375,0.625,1.87265917602996,2016-07-12 16:41:00,116.91,"Wet Season","100-250 (cfs)"
"5684","G334",2016-07-12,2,33,"Jul",12,20.6833333333333,2016,20,41,4,0.625,0.942857142857143,33.375,-0.375,-1.12359550561798,2016-07-12 19:41:00,114.93,"Wet Season","100-250 (cfs)"
"5685","G334",2016-07-12,1,33,"Jul",12,23.6833333333333,2016,23,41,5,0.625,0.942857142857143,33.375,-0.375,-1.12359550561798,2016-07-12 22:41:00,108.97,"Wet Season","100-250 (cfs)"
"5686","G334",2016-07-13,1,34,"Jul",13,2.68333333333333,2016,2,41,5,0.875,0.944444444444444,33.25,0.75,2.25563909774436,2016-07-13 01:41:00,107.24,"Wet Season","100-250 (cfs)"
"5687","G334",2016-07-13,2,33,"Jul",13,5.68333333333333,2016,5,41,4,0.5,0.916666666666667,33.25,-0.25,-0.75187969924812,2016-07-13 04:41:00,126.21,"Wet Season","100-250 (cfs)"
