"Station","Date","TRP","TPO4","Month","Day","Time","Year","Hour","Minute","RANK","PERCENT_RANK","Scaled_Value","24_hour_mean","Diff_24_hour_mean","Percent difference from daily mean","Flow","HLR","Season","Flow Category"
"G379",2014-08-25,2,19,"Aug",25,2.63333333333333,2014,2,38,1,0.375,0.904761904761905,19.875,-0.875,-4.40251572327044,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-25,1,19,"Aug",25,5.63333333333333,2014,5,38,2,0.375,0.904761904761905,19.875,-0.875,-4.40251572327044,65.5825,0.0276136842105263,"Wet Season","1-100 (cfs)"
"G379",2014-08-25,0,20,"Aug",25,8.63333333333333,2014,8,38,4,0.75,0.952380952380952,19.875,0.125,0.628930817610063,81.1975,0.0341884210526316,"Wet Season","1-100 (cfs)"
"G379",2014-08-25,2,20,"Aug",25,11.6333333333333,2014,11,38,5,0.75,0.952380952380952,19.875,0.125,0.628930817610063,106.25,0.0447368421052632,"Wet Season","100-250 (cfs)"
"G379",2014-08-25,3,19,"Aug",25,14.6333333333333,2014,14,38,3,0.375,0.904761904761905,19.875,-0.875,-4.40251572327044,99.151875,0.0417481578947368,"Wet Season","1-100 (cfs)"
"G379",2014-08-25,1,21,"Aug",25,17.6333333333333,2014,17,38,7,1,1,19.875,1.125,5.66037735849057,52.2142857142857,0.021984962406015,"Wet Season","1-100 (cfs)"
"G379",2014-08-25,2,20,"Aug",25,20.6333333333333,2014,20,38,6,0.75,0.952380952380952,19.875,0.125,0.628930817610063,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-25,2,21,"Aug",25,23.6333333333333,2014,23,38,8,1,1,19.875,1.125,5.66037735849057,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-26,2,17,"Aug",26,2.63333333333333,2014,2,38,1,0.125,0.708333333333333,21,-4,-19.047619047619,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-26,2,20,"Aug",26,5.63333333333333,2014,5,38,3,0.5,0.833333333333333,21,-1,-4.76190476190476,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-26,5,24,"Aug",26,8.63333333333333,2014,8,38,7,1,1,21,3,14.2857142857143,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-26,2,24,"Aug",26,11.6333333333333,2014,11,38,8,1,1,21,3,14.2857142857143,131.508148148148,0.0553718518518519,"Wet Season","100-250 (cfs)"
"G379",2014-08-26,2,21,"Aug",26,14.6333333333333,2014,14,38,5,0.625,0.875,21,0,0,78.438064516129,0.0330265534804754,"Wet Season","1-100 (cfs)"
"G379",2014-08-26,7,23,"Aug",26,17.6333333333333,2014,17,38,6,0.75,0.958333333333333,21,2,9.52380952380952,57.31,0.0241305263157895,"Wet Season","1-100 (cfs)"
"G379",2014-08-26,2,20,"Aug",26,20.6333333333333,2014,20,38,4,0.5,0.833333333333333,21,-1,-4.76190476190476,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-26,1,19,"Aug",26,23.6333333333333,2014,23,38,2,0.25,0.791666666666667,21,-2,-9.52380952380952,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-27,3,18,"Aug",27,2.63333333333333,2014,2,38,1,0.125,0.782608695652174,21.625,-3.625,-16.7630057803468,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-27,2,23,"Aug",27,5.63333333333333,2014,5,38,6,1,1,21.625,1.375,6.35838150289017,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-27,2,23,"Aug",27,8.63333333333333,2014,8,38,7,1,1,21.625,1.375,6.35838150289017,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-27,4,23,"Aug",27,11.6333333333333,2014,11,38,8,1,1,21.625,1.375,6.35838150289017,137.855319148936,0.0580443449048152,"Wet Season","100-250 (cfs)"
"G379",2014-08-27,4,22,"Aug",27,14.6333333333333,2014,14,38,4,0.625,0.956521739130435,21.625,0.375,1.73410404624277,100.74,0.0424168421052632,"Wet Season","100-250 (cfs)"
"G379",2014-08-27,2,21,"Aug",27,17.6333333333333,2014,17,38,2,0.375,0.91304347826087,21.625,-0.625,-2.89017341040462,79.653,0.0335381052631579,"Wet Season","1-100 (cfs)"
"G379",2014-08-27,3,22,"Aug",27,20.6333333333333,2014,20,38,5,0.625,0.956521739130435,21.625,0.375,1.73410404624277,51.987,0.0218892631578947,"Wet Season","1-100 (cfs)"
"G379",2014-08-27,1,21,"Aug",27,23.6333333333333,2014,23,38,3,0.375,0.91304347826087,21.625,-0.625,-2.89017341040462,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-28,0,19,"Aug",28,2.63333333333333,2014,2,38,1,0.125,0.826086956521739,21.5,-2.5,-11.6279069767442,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-28,1,20,"Aug",28,5.63333333333333,2014,5,38,2,0.375,0.869565217391304,21.5,-1.5,-6.97674418604651,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-28,2,21,"Aug",28,8.63333333333333,2014,8,38,4,0.5,0.91304347826087,21.5,-0.5,-2.32558139534884,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-28,2,20,"Aug",28,11.6333333333333,2014,11,38,3,0.375,0.869565217391304,21.5,-1.5,-6.97674418604651,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-28,0,23,"Aug",28,14.6333333333333,2014,14,38,5,1,1,21.5,1.5,6.97674418604651,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-28,2,23,"Aug",28,17.6333333333333,2014,17,38,6,1,1,21.5,1.5,6.97674418604651,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-28,1,23,"Aug",28,20.6333333333333,2014,20,38,7,1,1,21.5,1.5,6.97674418604651,28.375,0.0119473684210526,"Wet Season","1-100 (cfs)"
"G379",2014-08-28,2,23,"Aug",28,23.6333333333333,2014,23,38,8,1,1,21.5,1.5,6.97674418604651,6.71611111111111,0.00282783625730994,"Wet Season","1-100 (cfs)"
"G379",2014-08-29,2,22,"Aug",29,2.63333333333333,2014,2,38,4,0.714285714285714,0.88,21,1,4.76190476190476,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-29,2,21,"Aug",29,5.63333333333333,2014,5,38,3,0.428571428571429,0.84,21,0,0,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-29,-4,19,"Aug",29,11.6333333333333,2014,11,38,2,0.285714285714286,0.76,21,-2,-9.52380952380952,179.616790123457,0.075628122157245,"Wet Season","100-250 (cfs)"
"G379",2014-08-29,2,14,"Aug",29,14.6333333333333,2014,14,38,1,0.142857142857143,0.56,21,-7,-33.3333333333333,107.774,0.0453785263157895,"Wet Season","100-250 (cfs)"
"G379",2014-08-29,1,22,"Aug",29,17.6333333333333,2014,17,38,5,0.714285714285714,0.88,21,1,4.76190476190476,17.1111111111111,0.0072046783625731,"Wet Season","1-100 (cfs)"
"G379",2014-08-29,2,24,"Aug",29,20.6333333333333,2014,20,38,6,0.857142857142857,0.96,21,3,14.2857142857143,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-29,3,25,"Aug",29,23.6333333333333,2014,23,38,7,1,1,21,4,19.047619047619,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-30,2,21,"Aug",30,2.63333333333333,2014,2,38,2,0.25,0.84,22.375,-1.375,-6.14525139664804,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-30,4,23,"Aug",30,5.63333333333333,2014,5,38,5,0.875,0.92,22.375,0.625,2.79329608938547,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-30,4,22,"Aug",30,8.63333333333333,2014,8,38,3,0.5,0.88,22.375,-0.375,-1.67597765363128,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-30,3,25,"Aug",30,11.6333333333333,2014,11,38,8,1,1,22.375,2.625,11.731843575419,57.4616666666667,0.0241943859649123,"Wet Season","1-100 (cfs)"
"G379",2014-08-30,3,22,"Aug",30,14.6333333333333,2014,14,38,4,0.5,0.88,22.375,-0.375,-1.67597765363128,189.117,0.0796282105263158,"Wet Season","100-250 (cfs)"
"G379",2014-08-30,2,23,"Aug",30,17.6333333333333,2014,17,38,6,0.875,0.92,22.375,0.625,2.79329608938547,9.22473684210526,0.00388409972299169,"Wet Season","1-100 (cfs)"
"G379",2014-08-30,2,23,"Aug",30,20.6333333333333,2014,20,38,7,0.875,0.92,22.375,0.625,2.79329608938547,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-30,2,20,"Aug",30,23.6333333333333,2014,23,38,1,0.125,0.8,22.375,-2.375,-10.6145251396648,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-31,2,22,"Aug",31,2.63333333333333,2014,2,38,2,0.375,0.88,23,-1,-4.34782608695652,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-31,0,21,"Aug",31,5.63333333333333,2014,5,38,1,0.125,0.84,23,-2,-8.69565217391304,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-31,2,25,"Aug",31,8.63333333333333,2014,8,38,7,1,1,23,2,8.69565217391304,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-31,1,23,"Aug",31,11.6333333333333,2014,11,38,4,0.75,0.92,23,0,0,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-31,0,25,"Aug",31,14.6333333333333,2014,14,38,8,1,1,23,2,8.69565217391304,212.450769230769,0.089452955465587,"Wet Season","100-250 (cfs)"
"G379",2014-08-31,2,23,"Aug",31,17.6333333333333,2014,17,38,5,0.75,0.92,23,0,0,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-31,0,23,"Aug",31,20.6333333333333,2014,20,38,6,0.75,0.92,23,0,0,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-08-31,1,22,"Aug",31,23.6333333333333,2014,23,38,3,0.375,0.88,23,-1,-4.34782608695652,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-01,2,21,"Sep",1,2.63333333333333,2014,2,38,1,0.375,0.875,22.25,-1.25,-5.61797752808989,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-01,2,21,"Sep",1,5.63333333333333,2014,5,38,2,0.375,0.875,22.25,-1.25,-5.61797752808989,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-01,2,23,"Sep",1,8.63333333333333,2014,8,38,5,0.875,0.958333333333333,22.25,0.75,3.37078651685393,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-01,1,23,"Sep",1,11.6333333333333,2014,11,38,6,0.875,0.958333333333333,22.25,0.75,3.37078651685393,64.7575757575758,0.0272663476874003,"Wet Season","1-100 (cfs)"
"G379",2014-09-01,2,23,"Sep",1,14.6333333333333,2014,14,38,7,0.875,0.958333333333333,22.25,0.75,3.37078651685393,115.53125,0.0486447368421053,"Wet Season","100-250 (cfs)"
"G379",2014-09-01,1,24,"Sep",1,17.6333333333333,2014,17,38,8,1,1,22.25,1.75,7.86516853932584,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-01,0,21,"Sep",1,20.6333333333333,2014,20,38,3,0.375,0.875,22.25,-1.25,-5.61797752808989,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-01,2,22,"Sep",1,23.6333333333333,2014,23,38,4,0.5,0.916666666666667,22.25,-0.25,-1.12359550561798,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-02,7,23,"Sep",2,2.63333333333333,2014,2,38,2,0.375,0.821428571428571,24.25,-1.25,-5.15463917525773,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-02,1,21,"Sep",2,5.63333333333333,2014,5,38,1,0.125,0.75,24.25,-3.25,-13.4020618556701,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-02,0,23,"Sep",2,8.63333333333333,2014,8,38,3,0.375,0.821428571428571,24.25,-1.25,-5.15463917525773,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-02,2,28,"Sep",2,11.6333333333333,2014,11,38,8,1,1,24.25,3.75,15.4639175257732,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-02,3,24,"Sep",2,14.6333333333333,2014,14,38,4,0.625,0.857142857142857,24.25,-0.25,-1.03092783505155,151.135454545455,0.063635980861244,"Wet Season","100-250 (cfs)"
"G379",2014-09-02,0,25,"Sep",2,17.6333333333333,2014,17,38,6,0.75,0.892857142857143,24.25,0.75,3.09278350515464,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-02,1,26,"Sep",2,20.6333333333333,2014,20,38,7,0.875,0.928571428571429,24.25,1.75,7.21649484536082,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-02,3,24,"Sep",2,23.6333333333333,2014,23,38,5,0.625,0.857142857142857,24.25,-0.25,-1.03092783505155,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-03,1,22,"Sep",3,2.63333333333333,2014,2,38,1,0.142857142857143,0.88,23.5714285714286,-1.57142857142857,-6.66666666666667,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-03,1,24,"Sep",3,5.63333333333333,2014,5,38,4,0.857142857142857,0.96,23.5714285714286,0.428571428571427,1.81818181818181,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-03,4,25,"Sep",3,8.63333333333333,2014,8,38,7,1,1,23.5714285714286,1.42857142857143,6.06060606060605,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-03,0,24,"Sep",3,11.6333333333333,2014,11,38,5,0.857142857142857,0.96,23.5714285714286,0.428571428571427,1.81818181818181,246.4078125,0.103750657894737,"Wet Season","100-250 (cfs)"
"G379",2014-09-03,2,23,"Sep",3,14.6333333333333,2014,14,38,2,0.428571428571429,0.92,23.5714285714286,-0.571428571428573,-2.42424242424243,87.6566666666667,0.0369080701754386,"Wet Season","1-100 (cfs)"
"G379",2014-09-03,1,23,"Sep",3,17.6333333333333,2014,17,38,3,0.428571428571429,0.92,23.5714285714286,-0.571428571428573,-2.42424242424243,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-03,6,24,"Sep",3,23.6333333333333,2014,23,38,6,0.857142857142857,0.96,23.5714285714286,0.428571428571427,1.81818181818181,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-04,1,24,"Sep",4,2.63333333333333,2014,2,38,6,1,1,23.125,0.875,3.78378378378378,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-04,1,24,"Sep",4,5.63333333333333,2014,5,38,7,1,1,23.125,0.875,3.78378378378378,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-04,2,24,"Sep",4,8.63333333333333,2014,8,38,8,1,1,23.125,0.875,3.78378378378378,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-04,1,23,"Sep",4,11.6333333333333,2014,11,38,3,0.625,0.958333333333333,23.125,-0.125,-0.540540540540541,243.055454545455,0.102339138755981,"Wet Season","100-250 (cfs)"
"G379",2014-09-04,3,22,"Sep",4,14.6333333333333,2014,14,38,1,0.25,0.916666666666667,23.125,-1.125,-4.86486486486486,194.9,0.0820631578947368,"Wet Season","100-250 (cfs)"
"G379",2014-09-04,1,23,"Sep",4,17.6333333333333,2014,17,38,4,0.625,0.958333333333333,23.125,-0.125,-0.540540540540541,53.0628571428571,0.0223422556390977,"Wet Season","1-100 (cfs)"
"G379",2014-09-04,2,23,"Sep",4,20.6333333333333,2014,20,38,5,0.625,0.958333333333333,23.125,-0.125,-0.540540540540541,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-04,2,22,"Sep",4,23.6333333333333,2014,23,38,2,0.25,0.916666666666667,23.125,-1.125,-4.86486486486486,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-05,-1,15,"Sep",5,2.63333333333333,2014,2,38,1,0.125,0.652173913043478,20.75,-5.75,-27.710843373494,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-05,0,23,"Sep",5,5.63333333333333,2014,5,38,7,1,1,20.75,2.25,10.8433734939759,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-05,2,20,"Sep",5,8.63333333333333,2014,8,38,2,0.25,0.869565217391304,20.75,-0.75,-3.6144578313253,137.231290322581,0.0577815959252971,"Wet Season","100-250 (cfs)"
"G379",2014-09-05,2,23,"Sep",5,11.6333333333333,2014,11,38,8,1,1,20.75,2.25,10.8433734939759,254.282,0.107066105263158,"Wet Season","250-500 (cfs)"
"G379",2014-09-05,2,21,"Sep",5,14.6333333333333,2014,14,38,3,0.625,0.91304347826087,20.75,0.25,1.20481927710843,189.210212765957,0.0796674580067189,"Wet Season","100-250 (cfs)"
"G379",2014-09-05,2,21,"Sep",5,17.6333333333333,2014,17,38,4,0.625,0.91304347826087,20.75,0.25,1.20481927710843,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-05,2,22,"Sep",5,20.6333333333333,2014,20,38,6,0.75,0.956521739130435,20.75,1.25,6.02409638554217,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-05,3,21,"Sep",5,23.6333333333333,2014,23,38,5,0.625,0.91304347826087,20.75,0.25,1.20481927710843,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-06,1,22,"Sep",6,2.63333333333333,2014,2,38,6,0.875,0.916666666666667,21.125,0.875,4.14201183431953,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-06,0,21,"Sep",6,5.63333333333333,2014,5,38,4,0.625,0.875,21.125,-0.125,-0.591715976331361,55.1083333333333,0.0232035087719298,"Wet Season","1-100 (cfs)"
"G379",2014-09-06,4,22,"Sep",6,8.63333333333333,2014,8,38,7,0.875,0.916666666666667,21.125,0.875,4.14201183431953,167.592586206897,0.0705652994555354,"Wet Season","100-250 (cfs)"
"G379",2014-09-06,1,24,"Sep",6,11.6333333333333,2014,11,38,8,1,1,21.125,2.875,13.6094674556213,282.727435897436,0.119043130904184,"Wet Season","250-500 (cfs)"
"G379",2014-09-06,2,21,"Sep",6,14.6333333333333,2014,14,38,5,0.625,0.875,21.125,-0.125,-0.591715976331361,222.963333333333,0.093879298245614,"Wet Season","100-250 (cfs)"
"G379",2014-09-06,0,19,"Sep",6,17.6333333333333,2014,17,38,1,0.125,0.791666666666667,21.125,-2.125,-10.0591715976331,158.405185185185,0.0666969200779727,"Wet Season","100-250 (cfs)"
"G379",2014-09-06,2,20,"Sep",6,20.6333333333333,2014,20,38,2,0.375,0.833333333333333,21.125,-1.125,-5.32544378698225,54.32125,0.0228721052631579,"Wet Season","1-100 (cfs)"
"G379",2014-09-06,2,20,"Sep",6,23.6333333333333,2014,23,38,3,0.375,0.833333333333333,21.125,-1.125,-5.32544378698225,253.48,0.106728421052632,"Wet Season","250-500 (cfs)"
"G379",2014-09-07,5,19,"Sep",7,2.63333333333333,2014,2,38,1,0.25,0.76,21.75,-2.75,-12.6436781609195,43.86125,0.0184678947368421,"Wet Season","1-100 (cfs)"
"G379",2014-09-07,2,19,"Sep",7,5.63333333333333,2014,5,38,2,0.25,0.76,21.75,-2.75,-12.6436781609195,384.527272727273,0.161906220095694,"Wet Season","250-500 (cfs)"
"G379",2014-09-07,3,25,"Sep",7,8.63333333333333,2014,8,38,8,1,1,21.75,3.25,14.9425287356322,310.97935483871,0.130938675721562,"Wet Season","250-500 (cfs)"
"G379",2014-09-07,1,22,"Sep",7,11.6333333333333,2014,11,38,3,0.75,0.88,21.75,0.25,1.14942528735632,322.469047619048,0.135776441102757,"Wet Season","250-500 (cfs)"
"G379",2014-09-07,3,22,"Sep",7,14.6333333333333,2014,14,38,4,0.75,0.88,21.75,0.25,1.14942528735632,168.528656716418,0.0709594344069128,"Wet Season","100-250 (cfs)"
"G379",2014-09-07,5,23,"Sep",7,17.6333333333333,2014,17,38,7,0.875,0.92,21.75,1.25,5.74712643678161,0.335384615384615,0.000141214574898785,"Wet Season","0-1 (cfs)"
"G379",2014-09-07,1,22,"Sep",7,20.6333333333333,2014,20,38,5,0.75,0.88,21.75,0.25,1.14942528735632,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-07,1,22,"Sep",7,23.6333333333333,2014,23,38,6,0.75,0.88,21.75,0.25,1.14942528735632,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-08,3,20,"Sep",8,2.63333333333333,2014,2,38,3,0.75,0.952380952380952,19.875,0.125,0.628930817610063,141.028358208955,0.059380361351139,"Wet Season","100-250 (cfs)"
"G379",2014-09-08,0,19,"Sep",8,5.63333333333333,2014,5,38,2,0.25,0.904761904761905,19.875,-0.875,-4.40251572327044,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-08,0,20,"Sep",8,8.63333333333333,2014,8,38,4,0.75,0.952380952380952,19.875,0.125,0.628930817610063,199.0625,0.0838157894736842,"Wet Season","100-250 (cfs)"
"G379",2014-09-08,3,20,"Sep",8,11.6333333333333,2014,11,38,5,0.75,0.952380952380952,19.875,0.125,0.628930817610063,252.1,0.106147368421053,"Wet Season","250-500 (cfs)"
"G379",2014-09-08,2,20,"Sep",8,14.6333333333333,2014,14,38,6,0.75,0.952380952380952,19.875,0.125,0.628930817610063,428.848181818182,0.180567655502392,"Wet Season","250-500 (cfs)"
"G379",2014-09-08,0,21,"Sep",8,17.6333333333333,2014,17,38,7,1,1,19.875,1.125,5.66037735849057,188.486470588235,0.0793627244582043,"Wet Season","100-250 (cfs)"
"G379",2014-09-08,1,18,"Sep",8,20.6333333333333,2014,20,38,1,0.125,0.857142857142857,19.875,-1.875,-9.43396226415094,68.6328125,0.0288980263157895,"Wet Season","1-100 (cfs)"
"G379",2014-09-08,1,21,"Sep",8,23.6333333333333,2014,23,38,8,1,1,19.875,1.125,5.66037735849057,102.38625,0.04311,"Wet Season","100-250 (cfs)"
"G379",2014-09-09,0,18,"Sep",9,2.63333333333333,2014,2,38,2,0.25,0.947368421052632,18.625,-0.625,-3.35570469798658,103.79,0.0437010526315789,"Wet Season","100-250 (cfs)"
"G379",2014-09-09,0,17,"Sep",9,5.63333333333333,2014,5,38,1,0.125,0.894736842105263,18.625,-1.625,-8.7248322147651,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-09,0,19,"Sep",9,8.63333333333333,2014,8,38,3,1,1,18.625,0.375,2.01342281879195,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-09,3,19,"Sep",9,11.6333333333333,2014,11,38,4,1,1,18.625,0.375,2.01342281879195,402.828333333333,0.169611929824561,"Wet Season","250-500 (cfs)"
"G379",2014-09-09,3,19,"Sep",9,14.6333333333333,2014,14,38,5,1,1,18.625,0.375,2.01342281879195,405.848571428571,0.170883609022556,"Wet Season","250-500 (cfs)"
"G379",2014-09-09,0,19,"Sep",9,17.6333333333333,2014,17,38,6,1,1,18.625,0.375,2.01342281879195,227.242835820896,0.0956811940298507,"Wet Season","100-250 (cfs)"
"G379",2014-09-09,2,19,"Sep",9,20.6333333333333,2014,20,38,7,1,1,18.625,0.375,2.01342281879195,191.568909090909,0.0806605933014354,"Wet Season","100-250 (cfs)"
"G379",2014-09-09,1,19,"Sep",9,23.6333333333333,2014,23,38,8,1,1,18.625,0.375,2.01342281879195,270.543333333333,0.11391298245614,"Wet Season","250-500 (cfs)"
"G379",2014-09-10,0,18,"Sep",10,2.63333333333333,2014,2,38,1,0.375,0.947368421052632,18.625,-0.625,-3.35570469798658,1.7925,0.000754736842105263,"Wet Season","1-100 (cfs)"
"G379",2014-09-10,0,19,"Sep",10,5.63333333333333,2014,5,38,4,1,1,18.625,0.375,2.01342281879195,149.620147058824,0.0629979566563467,"Wet Season","100-250 (cfs)"
"G379",2014-09-10,2,19,"Sep",10,8.63333333333333,2014,8,38,5,1,1,18.625,0.375,2.01342281879195,31.7981818181818,0.0133887081339713,"Wet Season","1-100 (cfs)"
"G379",2014-09-10,0,19,"Sep",10,11.6333333333333,2014,11,38,6,1,1,18.625,0.375,2.01342281879195,454.917142857143,0.191544060150376,"Wet Season","250-500 (cfs)"
"G379",2014-09-10,1,19,"Sep",10,14.6333333333333,2014,14,38,7,1,1,18.625,0.375,2.01342281879195,420.2075,0.176929473684211,"Wet Season","250-500 (cfs)"
"G379",2014-09-10,2,18,"Sep",10,17.6333333333333,2014,17,38,2,0.375,0.947368421052632,18.625,-0.625,-3.35570469798658,320.840816326531,0.135090870032223,"Wet Season","250-500 (cfs)"
"G379",2014-09-10,0,18,"Sep",10,20.6333333333333,2014,20,38,3,0.375,0.947368421052632,18.625,-0.625,-3.35570469798658,243.538,0.102542315789474,"Wet Season","100-250 (cfs)"
"G379",2014-09-10,4,19,"Sep",10,23.6333333333333,2014,23,38,8,1,1,18.625,0.375,2.01342281879195,22.9104545454545,0.00964650717703349,"Wet Season","1-100 (cfs)"
"G379",2014-09-11,3,17,"Sep",11,2.63333333333333,2014,2,38,1,0.25,0.80952380952381,18.875,-1.875,-9.93377483443709,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-11,1,20,"Sep",11,5.63333333333333,2014,5,38,6,0.875,0.952380952380952,18.875,1.125,5.96026490066225,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-11,1,19,"Sep",11,8.63333333333333,2014,8,38,4,0.625,0.904761904761905,18.875,0.125,0.662251655629139,358.751333333333,0.151053192982456,"Wet Season","250-500 (cfs)"
"G379",2014-09-11,0,18,"Sep",11,11.6333333333333,2014,11,38,3,0.375,0.857142857142857,18.875,-0.875,-4.63576158940397,585.825652173913,0.246663432494279,"Wet Season","500-1000 (cfs)"
"G379",2014-09-11,6,20,"Sep",11,14.6333333333333,2014,14,38,7,0.875,0.952380952380952,18.875,1.125,5.96026490066225,627.69,0.264290526315789,"Wet Season","500-1000 (cfs)"
"G379",2014-09-11,2,21,"Sep",11,17.6333333333333,2014,17,38,8,1,1,18.875,2.125,11.2582781456954,423.28725,0.178226210526316,"Wet Season","250-500 (cfs)"
"G379",2014-09-11,2,17,"Sep",11,20.6333333333333,2014,20,38,2,0.25,0.80952380952381,18.875,-1.875,-9.93377483443709,205.993333333333,0.0867340350877193,"Wet Season","100-250 (cfs)"
"G379",2014-09-11,0,19,"Sep",11,23.6333333333333,2014,23,38,5,0.625,0.904761904761905,18.875,0.125,0.662251655629139,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-12,3,19,"Sep",12,2.63333333333333,2014,2,38,4,0.5,0.826086956521739,18.5,0.5,2.7027027027027,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-12,3,21,"Sep",12,5.63333333333333,2014,5,38,6,0.75,0.91304347826087,18.5,2.5,13.5135135135135,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-12,4,23,"Sep",12,8.63333333333333,2014,8,38,8,1,1,18.5,4.5,24.3243243243243,0,0,"Wet Season","0-1 (cfs)"
"G379",2014-09-12,0,22,"Sep",12,11.6333333333333,2014,11,38,7,0.875,0.956521739130435,18.5,3.5,18.9189189189189,520.114,0.218995368421053,"Wet Season","500-1000 (cfs)"
"G379",2014-09-12,0,20,"Sep",12,14.6333333333333,2014,14,38,5,0.625,0.869565217391304,18.5,1.5,8.10810810810811,1102,0.464,"Wet Season","1000+ (cfs)"
"G379",2014-09-12,1,15,"Sep",12,17.6333333333333,2014,17,38,2,0.375,0.652173913043478,18.5,-3.5,-18.9189189189189,1265.61,0.532888421052632,"Wet Season","1000+ (cfs)"
"G379",2014-09-12,0,15,"Sep",12,20.6333333333333,2014,20,38,3,0.375,0.652173913043478,18.5,-3.5,-18.9189189189189,274.2015,0.115453263157895,"Wet Season","250-500 (cfs)"
"G379",2014-09-12,NA,13,"Sep",12,23.6333333333333,2014,23,38,1,0.125,0.565217391304348,18.5,-5.5,-29.7297297297297,148.629821428571,0.062580977443609,"Wet Season","100-250 (cfs)"
"G379",2014-09-13,0,13,"Sep",13,2.63333333333333,2014,2,38,2,0.5,0.764705882352941,13.875,-0.875,-6.30630630630631,0,0,"Wet Season","0-1 (cfs)"
